timestamp,house_id,energy_consumption_kwh,price_per_kwh
2023-04-13 21:00:00,House B,78.74,0.12
2023-04-13 22:00:00,House B,56.07,0.12
2023-04-13 23:00:00,House B,59.3,0.12
2023-04-14 00:00:00,House B,75.63,0.12
2023-04-14 01:00:00,House B,77.19,0.12
2023-04-14 02:00:00,House B,64.17,0.12
2023-04-14 03:00:00,House B,57.03,0.12
2023-04-14 04:00:00,House B,63.64,0.12
2023-04-14 05:00:00,House B,41.44,0.12
2023-04-14 06:00:00,House B,62.03,0.12
2023-04-14 07:00:00,House B,45.89,0.12
2023-04-14 08:00:00,House B,60.98,0.12
2023-04-14 09:00:00,House B,71.5,0.12
2023-04-14 10:00:00,House B,77.69,0.12
2023-04-14 11:00:00,House B,62.49,0.12
2023-04-14 12:00:00,House B,68.77,0.12
2023-04-14 13:00:00,House B,69.24,0.12
2023-04-14 14:00:00,House B,63.99,0.12
2023-04-14 15:00:00,House B,66.31,0.12
2023-04-14 16:00:00,House B,75.94,0.25
2023-04-14 17:00:00,House B,83.39,0.25
2023-04-14 18:00:00,House B,78.35,0.25
2023-04-14 19:00:00,House B,85.91,0.25
2023-04-14 20:00:00,House B,86.53,0.25
2023-04-14 21:00:00,House B,83.54,0.12
2023-04-14 22:00:00,House B,76.13,0.12
2023-04-14 23:00:00,House B,57.33,0.12
2023-04-15 00:00:00,House B,46.36,0.12
2023-04-15 01:00:00,House B,60.05,0.12
2023-04-15 02:00:00,House B,43.36,0.12
2023-04-15 03:00:00,House B,34.53,0.12
2023-04-15 04:00:00,House B,48.16,0.12
2023-04-15 05:00:00,House B,43.08,0.12
2023-04-15 06:00:00,House B,45.46,0.12
2023-04-15 07:00:00,House B,44.62,0.12
2023-04-15 08:00:00,House B,64.72,0.12
2023-04-15 09:00:00,House B,46.31,0.12
2023-04-15 10:00:00,House B,62.83,0.12
2023-04-15 11:00:00,House B,53.45,0.12
2023-04-15 12:00:00,House B,48.89,0.12
2023-04-15 13:00:00,House B,52.11,0.12
2023-04-15 14:00:00,House B,49.05,0.12
2023-04-15 15:00:00,House B,45.55,0.12
2023-04-15 16:00:00,House B,47.12,0.25
2023-04-15 17:00:00,House B,64.07,0.25
2023-04-15 18:00:00,House B,71.26,0.25
2023-04-15 19:00:00,House B,62.66,0.25
2023-04-15 20:00:00,House B,73.71,0.25
2023-04-15 21:00:00,House B,78.92,0.12
2023-04-15 22:00:00,House B,32.5,0.12
2023-04-15 23:00:00,House B,52.72,0.12
2023-04-16 00:00:00,House B,44.57,0.12
2023-04-16 01:00:00,House B,33.04,0.12
2023-04-16 02:00:00,House B,39.66,0.12
2023-04-16 03:00:00,House B,42.71,0.12
2023-04-16 04:00:00,House B,32.51,0.12
2023-04-16 05:00:00,House B,32.97,0.12
2023-04-16 06:00:00,House B,30.66,0.12
2023-04-16 07:00:00,House B,26.8,0.12
2023-04-16 08:00:00,House B,42.86,0.12
2023-04-16 09:00:00,House B,63.8,0.12
2023-04-16 10:00:00,House B,51.18,0.12
2023-04-16 11:00:00,House B,59.12,0.12
2023-04-16 12:00:00,House B,51.14,0.12
2023-04-16 13:00:00,House B,50.77,0.12
2023-04-16 14:00:00,House B,53.03,0.12
2023-04-16 15:00:00,House B,54.7,0.12
2023-04-16 16:00:00,House B,45.26,0.25
2023-04-16 17:00:00,House B,63.64,0.25
2023-04-16 18:00:00,House B,71.17,0.25
2023-04-16 19:00:00,House B,56.3,0.25
2023-04-16 20:00:00,House B,80.14,0.25
2023-04-16 21:00:00,House B,84.96,0.12
2023-04-16 22:00:00,House B,37.43,0.12
2023-04-16 23:00:00,House B,45.46,0.12
2023-04-17 00:00:00,House B,52.02,0.12
2023-04-17 01:00:00,House B,63.46,0.12
2023-04-17 02:00:00,House B,75.65,0.12
2023-04-17 03:00:00,House B,58.04,0.12
2023-04-17 04:00:00,House B,63.19,0.12
2023-04-17 05:00:00,House B,51.25,0.12
2023-04-17 06:00:00,House B,55.91,0.12
2023-04-17 07:00:00,House B,57.85,0.12
2023-04-17 08:00:00,House B,68.76,0.12
2023-04-17 09:00:00,House B,66.81,0.12
2023-04-17 10:00:00,House B,75.52,0.12
2023-04-17 11:00:00,House B,67.15,0.12
2023-04-17 12:00:00,House B,60.62,0.12
2023-04-17 13:00:00,House B,61.34,0.12
2023-04-17 14:00:00,House B,72.9,0.12
2023-04-17 15:00:00,House B,68.96,0.12
2023-04-17 16:00:00,House B,57.76,0.25
2023-04-17 17:00:00,House B,71.56,0.25
2023-04-17 18:00:00,House B,81.53,0.25
2023-04-17 19:00:00,House B,82.67,0.25
2023-04-17 20:00:00,House B,84.87,0.25
2023-04-17 21:00:00,House B,80.03,0.12
2023-04-17 22:00:00,House B,60.25,0.12
2023-04-17 23:00:00,House B,66.26,0.12
2023-04-18 00:00:00,House B,59.35,0.12
2023-04-18 01:00:00,House B,67.52,0.12
2023-04-18 02:00:00,House B,65.41,0.12
2023-04-18 03:00:00,House B,62.58,0.12
2023-04-18 04:00:00,House B,54.48,0.12
2023-04-18 05:00:00,House B,50.72,0.12
2023-04-18 06:00:00,House B,53.58,0.12
2023-04-18 07:00:00,House B,56.94,0.12
2023-04-18 08:00:00,House B,74.89,0.12
2023-04-18 09:00:00,House B,69.61,0.12
2023-04-18 10:00:00,House B,69.65,0.12
2023-04-18 11:00:00,House B,85.36,0.12
2023-04-18 12:00:00,House B,64.95,0.12
2023-04-18 13:00:00,House B,71.48,0.12
2023-04-18 14:00:00,House B,68.43,0.12
2023-04-18 15:00:00,House B,69.95,0.12
2023-04-18 16:00:00,House B,64.47,0.25
2023-04-18 17:00:00,House B,72.61,0.25
2023-04-18 18:00:00,House B,84.86,0.25
2023-04-18 19:00:00,House B,82.25,0.25
2023-04-18 20:00:00,House B,84.37,0.25
2023-04-18 21:00:00,House B,85.53,0.12
2023-04-18 22:00:00,House B,48.44,0.12
2023-04-18 23:00:00,House B,59.41,0.12
2023-04-19 00:00:00,House B,59.04,0.12
2023-04-19 01:00:00,House B,53.76,0.12
2023-04-19 02:00:00,House B,51.64,0.12
2023-04-19 03:00:00,House B,73.28,0.12
2023-04-19 04:00:00,House B,64.87,0.12
2023-04-19 05:00:00,House B,61.87,0.12
2023-04-19 06:00:00,House B,49.5,0.12
2023-04-19 07:00:00,House B,57.5,0.12
2023-04-19 08:00:00,House B,67.22,0.12
2023-04-19 09:00:00,House B,64.35,0.12
2023-04-19 10:00:00,House B,67.55,0.12
2023-04-19 11:00:00,House B,71.05,0.12
2023-04-19 12:00:00,House B,63.05,0.12
2023-04-19 13:00:00,House B,62.93,0.12
2023-04-19 14:00:00,House B,63.49,0.12
2023-04-19 15:00:00,House B,62.41,0.12
2023-04-19 16:00:00,House B,71.53,0.25
2023-04-19 17:00:00,House B,75.76,0.25
2023-04-19 18:00:00,House B,76.65,0.25
2023-04-19 19:00:00,House B,86.83,0.25
2023-04-19 20:00:00,House B,84.56,0.25
2023-04-19 21:00:00,House B,83.17,0.12
2023-04-19 22:00:00,House B,64.38,0.12
2023-04-19 23:00:00,House B,53.82,0.12
2023-04-20 00:00:00,House B,64.0,0.12
2023-04-20 01:00:00,House B,50.16,0.12
2023-04-20 02:00:00,House B,54.75,0.12
2023-04-20 03:00:00,House B,44.88,0.12
2023-04-20 04:00:00,House B,46.91,0.12
2023-04-20 05:00:00,House B,41.72,0.12
2023-04-20 06:00:00,House B,47.03,0.12
2023-04-20 07:00:00,House B,51.12,0.12
2023-04-20 08:00:00,House B,64.32,0.12
2023-04-20 09:00:00,House B,63.47,0.12
2023-04-20 10:00:00,House B,70.84,0.12
2023-04-20 11:00:00,House B,66.53,0.12
2023-04-20 12:00:00,House B,65.37,0.12
2023-04-20 13:00:00,House B,64.99,0.12
2023-04-20 14:00:00,House B,66.91,0.12
2023-04-20 15:00:00,House B,64.54,0.12
2023-04-20 16:00:00,House B,63.37,0.25
2023-04-20 17:00:00,House B,83.48,0.25
2023-04-20 18:00:00,House B,82.6,0.25
2023-04-20 19:00:00,House B,79.42,0.25
2023-04-20 20:00:00,House B,86.7,0.25
2023-04-20 21:00:00,House B,80.0,0.12
2023-04-20 22:00:00,House B,63.84,0.12
2023-04-20 23:00:00,House B,57.67,0.12
2023-04-21 00:00:00,House B,52.32,0.12
2023-04-21 01:00:00,House B,56.41,0.12
2023-04-21 02:00:00,House B,53.76,0.12
2023-04-21 03:00:00,House B,61.21,0.12
2023-04-21 04:00:00,House B,63.52,0.12
2023-04-21 05:00:00,House B,49.25,0.12
2023-04-21 06:00:00,House B,56.86,0.12
2023-04-21 07:00:00,House B,43.26,0.12
2023-04-21 08:00:00,House B,62.75,0.12
2023-04-21 09:00:00,House B,74.9,0.12
2023-04-21 10:00:00,House B,67.32,0.12
2023-04-21 11:00:00,House B,74.33,0.12
2023-04-21 12:00:00,House B,70.19,0.12
2023-04-21 13:00:00,House B,78.16,0.12
2023-04-21 14:00:00,House B,58.31,0.12
2023-04-21 15:00:00,House B,72.6,0.12
2023-04-21 16:00:00,House B,63.09,0.25
2023-04-21 17:00:00,House B,83.13,0.25
2023-04-21 18:00:00,House B,76.51,0.25
2023-04-21 19:00:00,House B,88.0,0.25
2023-04-21 20:00:00,House B,87.77,0.25
2023-04-21 21:00:00,House B,82.61,0.12
2023-04-21 22:00:00,House B,57.37,0.12
2023-04-21 23:00:00,House B,71.61,0.12
2023-04-22 00:00:00,House B,49.07,0.12
2023-04-22 01:00:00,House B,53.4,0.12
2023-04-22 02:00:00,House B,43.15,0.12
2023-04-22 03:00:00,House B,46.44,0.12
2023-04-22 04:00:00,House B,40.41,0.12
2023-04-22 05:00:00,House B,39.27,0.12
2023-04-22 06:00:00,House B,22.98,0.12
2023-04-22 07:00:00,House B,,0.12
2023-04-22 08:00:00,House B,52.53,0.12
2023-04-22 09:00:00,House B,52.32,0.12
2023-04-22 10:00:00,House B,51.35,0.12
2023-04-22 11:00:00,House B,51.94,0.12
2023-04-22 12:00:00,House B,60.34,0.12
2023-04-22 13:00:00,House B,53.27,0.12
2023-04-22 14:00:00,House B,39.83,0.12
2023-04-22 15:00:00,House B,61.23,0.12
2023-04-22 16:00:00,House B,41.96,0.25
2023-04-22 17:00:00,House B,70.33,0.25
2023-04-22 18:00:00,House B,57.72,0.25
2023-04-22 19:00:00,House B,72.66,0.25
2023-04-22 20:00:00,House B,64.15,0.25
2023-04-22 21:00:00,House B,69.85,0.12
2023-04-22 22:00:00,House B,31.29,0.12
2023-04-22 23:00:00,House B,57.53,0.12
2023-04-23 00:00:00,House B,43.09,0.12
2023-04-23 01:00:00,House B,44.43,0.12
2023-04-23 02:00:00,House B,53.84,0.12
2023-04-23 03:00:00,House B,43.41,0.12
2023-04-23 04:00:00,House B,37.41,0.12
2023-04-23 05:00:00,House B,33.4,0.12
2023-04-23 06:00:00,House B,35.24,0.12
2023-04-23 07:00:00,House B,43.48,0.12
2023-04-23 08:00:00,House B,47.31,0.12
2023-04-23 09:00:00,House B,42.28,0.12
2023-04-23 10:00:00,House B,49.53,0.12
2023-04-23 11:00:00,House B,64.66,0.12
2023-04-23 12:00:00,House B,53.7,0.12
2023-04-23 13:00:00,House B,62.87,0.12
2023-04-23 14:00:00,House B,54.88,0.12
2023-04-23 15:00:00,House B,39.59,0.12
2023-04-23 16:00:00,House B,52.82,0.25
2023-04-23 17:00:00,House B,70.56,0.25
2023-04-23 18:00:00,House B,56.98,0.25
2023-04-23 19:00:00,House B,68.17,0.25
2023-04-23 20:00:00,House B,74.25,0.25
2023-04-23 21:00:00,House B,65.52,0.12
2023-04-23 22:00:00,House B,52.48,0.12
2023-04-23 23:00:00,House B,38.4,0.12
2023-04-24 00:00:00,House B,54.71,0.12
2023-04-24 01:00:00,House B,70.32,0.12
2023-04-24 02:00:00,House B,64.45,0.12
2023-04-24 03:00:00,House B,63.73,0.12
2023-04-24 04:00:00,House B,51.06,0.12
2023-04-24 05:00:00,House B,46.54,0.12
2023-04-24 06:00:00,House B,52.27,0.12
2023-04-24 07:00:00,House B,50.71,0.12
2023-04-24 08:00:00,House B,78.05,0.12
2023-04-24 09:00:00,House B,72.64,0.12
2023-04-24 10:00:00,House B,69.48,0.12
2023-04-24 11:00:00,House B,82.68,0.12
2023-04-24 12:00:00,House B,78.16,0.12
2023-04-24 13:00:00,House B,61.6,0.12
2023-04-24 14:00:00,House B,74.24,0.12
2023-04-24 15:00:00,House B,71.65,0.12
2023-04-24 16:00:00,House B,75.54,0.25
2023-04-24 17:00:00,House B,69.98,0.25
2023-04-24 18:00:00,House B,82.68,0.25
2023-04-24 19:00:00,House B,82.6,0.25
2023-04-24 20:00:00,House B,75.77,0.25
2023-04-24 21:00:00,House B,82.92,0.12
2023-04-24 22:00:00,House B,49.8,0.12
2023-04-24 23:00:00,House B,53.13,0.12
2023-04-25 00:00:00,House B,67.54,0.12
2023-04-25 01:00:00,House B,69.47,0.12
2023-04-25 02:00:00,House B,49.79,0.12
2023-04-25 03:00:00,House B,48.3,0.12
2023-04-25 04:00:00,House B,44.94,0.12
2023-04-25 05:00:00,House B,46.01,0.12
2023-04-25 06:00:00,House B,48.55,0.12
2023-04-25 07:00:00,House B,57.54,0.12
2023-04-25 08:00:00,House B,81.52,0.12
2023-04-25 09:00:00,House B,61.93,0.12
2023-04-25 10:00:00,House B,62.4,0.12
2023-04-25 11:00:00,House B,59.7,0.12
2023-04-25 12:00:00,House B,72.76,0.12
2023-04-25 13:00:00,House B,67.26,0.12
2023-04-25 14:00:00,House B,78.76,0.12
2023-04-25 15:00:00,House B,71.69,0.12
2023-04-25 16:00:00,House B,72.34,0.25
2023-04-25 17:00:00,House B,83.41,0.25
2023-04-25 18:00:00,House B,83.19,0.25
2023-04-25 19:00:00,House B,81.44,0.25
2023-04-25 20:00:00,House B,78.64,0.25
2023-04-25 21:00:00,House B,83.03,0.12
2023-04-25 22:00:00,House B,65.44,0.12
2023-04-25 23:00:00,House B,56.51,0.12
2023-04-26 00:00:00,House B,57.2,0.12
2023-04-26 01:00:00,House B,54.12,0.12
2023-04-26 02:00:00,House B,53.19,0.12
2023-04-26 03:00:00,House B,55.79,0.12
2023-04-26 04:00:00,House B,47.1,0.12
2023-04-26 05:00:00,House B,55.14,0.12
2023-04-26 06:00:00,House B,52.38,0.12
2023-04-26 07:00:00,House B,63.27,0.12
2023-04-26 08:00:00,House B,67.96,0.12
2023-04-26 09:00:00,House B,64.05,0.12
2023-04-26 10:00:00,House B,65.0,0.12
2023-04-26 11:00:00,House B,59.68,0.12
2023-04-26 12:00:00,House B,73.07,0.12
2023-04-26 13:00:00,House B,67.11,0.12
2023-04-26 14:00:00,House B,67.2,0.12
2023-04-26 15:00:00,House B,60.22,0.12
2023-04-26 16:00:00,House B,69.43,0.25
2023-04-26 17:00:00,House B,74.91,0.25
2023-04-26 18:00:00,House B,76.81,0.25
2023-04-26 19:00:00,House B,80.21,0.25
2023-04-26 20:00:00,House B,76.68,0.25
2023-04-26 21:00:00,House B,81.56,0.12
2023-04-26 22:00:00,House B,62.53,0.12
2023-04-26 23:00:00,House B,68.33,0.12
2023-04-27 00:00:00,House B,64.65,0.12
2023-04-27 01:00:00,House B,62.47,0.12
2023-04-27 02:00:00,House B,62.31,0.12
2023-04-27 03:00:00,House B,58.23,0.12
2023-04-27 04:00:00,House B,58.58,0.12
2023-04-27 05:00:00,House B,42.82,0.12
2023-04-27 06:00:00,House B,53.66,0.12
2023-04-27 07:00:00,House B,55.7,0.12
2023-04-27 08:00:00,House B,65.09,0.12
2023-04-27 09:00:00,House B,61.93,0.12
2023-04-27 10:00:00,House B,65.92,0.12
2023-04-27 11:00:00,House B,61.75,0.12
2023-04-27 12:00:00,House B,75.72,0.12
2023-04-27 13:00:00,House B,70.27,0.12
2023-04-27 14:00:00,House B,67.77,0.12
2023-04-27 15:00:00,House B,67.56,0.12
2023-04-27 16:00:00,House B,69.34,0.25
2023-04-27 17:00:00,House B,93.57,0.25
2023-04-27 18:00:00,House B,75.69,0.25
2023-04-27 19:00:00,House B,73.07,0.25
2023-04-27 20:00:00,House B,80.97,0.25
2023-04-27 21:00:00,House B,96.01,0.12
2023-04-27 22:00:00,House B,48.1,0.12
2023-04-27 23:00:00,House B,61.98,0.12
2023-04-28 00:00:00,House B,57.47,0.12
2023-04-28 01:00:00,House B,59.0,0.12
2023-04-28 02:00:00,House B,63.36,0.12
2023-04-28 03:00:00,House B,63.1,0.12
2023-04-28 04:00:00,House B,50.58,0.12
2023-04-28 05:00:00,House B,49.66,0.12
2023-04-28 06:00:00,House B,49.75,0.12
2023-04-28 07:00:00,House B,52.17,0.12
2023-04-28 08:00:00,House B,59.67,0.12
2023-04-28 09:00:00,House B,59.95,0.12
2023-04-28 10:00:00,House B,58.55,0.12
2023-04-28 11:00:00,House B,65.43,0.12
2023-04-28 12:00:00,House B,,0.12
2023-04-28 13:00:00,House B,65.21,0.12
2023-04-28 14:00:00,House B,65.67,0.12
2023-04-28 15:00:00,House B,64.47,0.12
2023-04-28 16:00:00,House B,64.78,0.25
2023-04-28 17:00:00,House B,88.68,0.25
2023-04-28 18:00:00,House B,75.14,0.25
2023-04-28 19:00:00,House B,69.85,0.25
2023-04-28 20:00:00,House B,76.91,0.25
2023-04-28 21:00:00,House B,79.67,0.12
2023-04-28 22:00:00,House B,53.51,0.12
2023-04-28 23:00:00,House B,62.92,0.12
2023-04-29 00:00:00,House B,31.52,0.12
2023-04-29 01:00:00,House B,43.12,0.12
2023-04-29 02:00:00,House B,40.14,0.12
2023-04-29 03:00:00,House B,34.67,0.12
2023-04-29 04:00:00,House B,41.9,0.12
2023-04-29 05:00:00,House B,36.04,0.12
2023-04-29 06:00:00,House B,40.16,0.12
2023-04-29 07:00:00,House B,40.38,0.12
2023-04-29 08:00:00,House B,52.94,0.12
2023-04-29 09:00:00,House B,52.22,0.12
2023-04-29 10:00:00,House B,60.47,0.12
2023-04-29 11:00:00,House B,45.93,0.12
2023-04-29 12:00:00,House B,58.45,0.12
2023-04-29 13:00:00,House B,46.69,0.12
2023-04-29 14:00:00,House B,55.47,0.12
2023-04-29 15:00:00,House B,50.85,0.12
2023-04-29 16:00:00,House B,54.74,0.25
2023-04-29 17:00:00,House B,60.61,0.25
2023-04-29 18:00:00,House B,59.83,0.25
2023-04-29 19:00:00,House B,73.93,0.25
2023-04-29 20:00:00,House B,69.0,0.25
2023-04-29 21:00:00,House B,70.11,0.12
2023-04-29 22:00:00,House B,30.39,0.12
2023-04-29 23:00:00,House B,43.46,0.12
2023-04-30 00:00:00,House B,52.56,0.12
2023-04-30 01:00:00,House B,35.01,0.12
2023-04-30 02:00:00,House B,48.83,0.12
2023-04-30 03:00:00,House B,38.46,0.12
2023-04-30 04:00:00,House B,33.88,0.12
2023-04-30 05:00:00,House B,39.21,0.12
2023-04-30 06:00:00,House B,43.0,0.12
2023-04-30 07:00:00,House B,33.32,0.12
2023-04-30 08:00:00,House B,48.09,0.12
2023-04-30 09:00:00,House B,52.74,0.12
2023-04-30 10:00:00,House B,53.81,0.12
2023-04-30 11:00:00,House B,50.5,0.12
2023-04-30 12:00:00,House B,62.66,0.12
2023-04-30 13:00:00,House B,69.48,0.12
2023-04-30 14:00:00,House B,52.36,0.12
2023-04-30 15:00:00,House B,51.14,0.12
2023-04-30 16:00:00,House B,51.39,0.25
2023-04-30 17:00:00,House B,74.32,0.25
2023-04-30 18:00:00,House B,67.21,0.25
2023-04-30 19:00:00,House B,71.74,0.25
2023-04-30 20:00:00,House B,65.77,0.25
2023-04-30 21:00:00,House B,71.05,0.12
2023-04-30 22:00:00,House B,42.46,0.12
2023-04-30 23:00:00,House B,50.08,0.12
2023-05-01 00:00:00,House B,74.32,0.12
2023-05-01 01:00:00,House B,61.44,0.12
2023-05-01 02:00:00,House B,62.89,0.12
2023-05-01 03:00:00,House B,59.93,0.12
2023-05-01 04:00:00,House B,,0.12
2023-05-01 05:00:00,House B,47.02,0.12
2023-05-01 06:00:00,House B,51.37,0.12
2023-05-01 07:00:00,House B,54.67,0.12
2023-05-01 08:00:00,House B,63.79,0.12
2023-05-01 09:00:00,House B,62.75,0.12
2023-05-01 10:00:00,House B,77.21,0.12
2023-05-01 11:00:00,House B,61.24,0.12
2023-05-01 12:00:00,House B,74.51,0.12
2023-05-01 13:00:00,House B,72.82,0.12
2023-05-01 14:00:00,House B,65.23,0.12
2023-05-01 15:00:00,House B,87.47,0.12
2023-05-01 16:00:00,House B,63.38,0.25
2023-05-01 17:00:00,House B,88.51,0.25
2023-05-01 18:00:00,House B,80.52,0.25
2023-05-01 19:00:00,House B,69.29,0.25
2023-05-01 20:00:00,House B,86.53,0.25
2023-05-01 21:00:00,House B,85.95,0.12
2023-05-01 22:00:00,House B,57.88,0.12
2023-05-01 23:00:00,House B,54.1,0.12
2023-05-02 00:00:00,House B,67.05,0.12
2023-05-02 01:00:00,House B,63.13,0.12
2023-05-02 02:00:00,House B,60.01,0.12
2023-05-02 03:00:00,House B,58.87,0.12
2023-05-02 04:00:00,House B,45.36,0.12
2023-05-02 05:00:00,House B,52.32,0.12
2023-05-02 06:00:00,House B,55.36,0.12
2023-05-02 07:00:00,House B,50.92,0.12
2023-05-02 08:00:00,House B,62.93,0.12
2023-05-02 09:00:00,House B,74.86,0.12
2023-05-02 10:00:00,House B,69.58,0.12
2023-05-02 11:00:00,House B,89.44,0.12
2023-05-02 12:00:00,House B,68.4,0.12
2023-05-02 13:00:00,House B,65.65,0.12
2023-05-02 14:00:00,House B,67.85,0.12
2023-05-02 15:00:00,House B,75.83,0.12
2023-05-02 16:00:00,House B,68.3,0.25
2023-05-02 17:00:00,House B,81.77,0.25
2023-05-02 18:00:00,House B,73.13,0.25
2023-05-02 19:00:00,House B,80.19,0.25
2023-05-02 20:00:00,House B,76.91,0.25
2023-05-02 21:00:00,House B,77.78,0.12
2023-05-02 22:00:00,House B,48.94,0.12
2023-05-02 23:00:00,House B,53.22,0.12
2023-05-03 00:00:00,House B,67.16,0.12
2023-05-03 01:00:00,House B,60.78,0.12
2023-05-03 02:00:00,House B,,0.12
2023-05-03 03:00:00,House B,53.48,0.12
2023-05-03 04:00:00,House B,51.11,0.12
2023-05-03 05:00:00,House B,52.21,0.12
2023-05-03 06:00:00,House B,56.08,0.12
2023-05-03 07:00:00,House B,54.95,0.12
2023-05-03 08:00:00,House B,61.98,0.12
2023-05-03 09:00:00,House B,71.32,0.12
2023-05-03 10:00:00,House B,59.37,0.12
2023-05-03 11:00:00,House B,69.86,0.12
2023-05-03 12:00:00,House B,72.53,0.12
2023-05-03 13:00:00,House B,63.23,0.12
2023-05-03 14:00:00,House B,78.51,0.12
2023-05-03 15:00:00,House B,62.18,0.12
2023-05-03 16:00:00,House B,56.17,0.25
2023-05-03 17:00:00,House B,75.97,0.25
2023-05-03 18:00:00,House B,75.44,0.25
2023-05-03 19:00:00,House B,82.88,0.25
2023-05-03 20:00:00,House B,82.33,0.25
2023-05-03 21:00:00,House B,80.11,0.12
2023-05-03 22:00:00,House B,48.56,0.12
2023-05-03 23:00:00,House B,52.16,0.12
2023-05-04 00:00:00,House B,49.93,0.12
2023-05-04 01:00:00,House B,49.47,0.12
2023-05-04 02:00:00,House B,54.1,0.12
2023-05-04 03:00:00,House B,45.4,0.12
2023-05-04 04:00:00,House B,48.31,0.12
2023-05-04 05:00:00,House B,54.78,0.12
2023-05-04 06:00:00,House B,49.33,0.12
2023-05-04 07:00:00,House B,52.33,0.12
2023-05-04 08:00:00,House B,71.13,0.12
2023-05-04 09:00:00,House B,68.54,0.12
2023-05-04 10:00:00,House B,60.23,0.12
2023-05-04 11:00:00,House B,67.78,0.12
2023-05-04 12:00:00,House B,87.49,0.12
2023-05-04 13:00:00,House B,67.6,0.12
2023-05-04 14:00:00,House B,65.29,0.12
2023-05-04 15:00:00,House B,63.34,0.12
2023-05-04 16:00:00,House B,66.48,0.25
2023-05-04 17:00:00,House B,82.55,0.25
2023-05-04 18:00:00,House B,76.98,0.25
2023-05-04 19:00:00,House B,69.41,0.25
2023-05-04 20:00:00,House B,76.63,0.25
2023-05-04 21:00:00,House B,81.38,0.12
2023-05-04 22:00:00,House B,61.45,0.12
2023-05-04 23:00:00,House B,53.08,0.12
2023-05-05 00:00:00,House B,58.06,0.12
2023-05-05 01:00:00,House B,52.81,0.12
2023-05-05 02:00:00,House B,48.26,0.12
2023-05-05 03:00:00,House B,39.79,0.12
2023-05-05 04:00:00,House B,53.34,0.12
2023-05-05 05:00:00,House B,47.03,0.12
2023-05-05 06:00:00,House B,54.49,0.12
2023-05-05 07:00:00,House B,48.98,0.12
2023-05-05 08:00:00,House B,75.65,0.12
2023-05-05 09:00:00,House B,74.51,0.12
2023-05-05 10:00:00,House B,58.73,0.12
2023-05-05 11:00:00,House B,76.69,0.12
2023-05-05 12:00:00,House B,61.82,0.12
2023-05-05 13:00:00,House B,94.33,0.12
2023-05-05 14:00:00,House B,75.8,0.12
2023-05-05 15:00:00,House B,79.91,0.12
2023-05-05 16:00:00,House B,70.69,0.25
2023-05-05 17:00:00,House B,72.52,0.25
2023-05-05 18:00:00,House B,78.68,0.25
2023-05-05 19:00:00,House B,80.4,0.25
2023-05-05 20:00:00,House B,83.18,0.25
2023-05-05 21:00:00,House B,84.71,0.12
2023-05-05 22:00:00,House B,55.43,0.12
2023-05-05 23:00:00,House B,53.86,0.12
2023-05-06 00:00:00,House B,53.12,0.12
2023-05-06 01:00:00,House B,36.86,0.12
2023-05-06 02:00:00,House B,39.65,0.12
2023-05-06 03:00:00,House B,43.2,0.12
2023-05-06 04:00:00,House B,44.51,0.12
2023-05-06 05:00:00,House B,38.32,0.12
2023-05-06 06:00:00,House B,36.96,0.12
2023-05-06 07:00:00,House B,44.29,0.12
2023-05-06 08:00:00,House B,58.46,0.12
2023-05-06 09:00:00,House B,57.22,0.12
2023-05-06 10:00:00,House B,56.47,0.12
2023-05-06 11:00:00,House B,69.71,0.12
2023-05-06 12:00:00,House B,45.97,0.12
2023-05-06 13:00:00,House B,45.25,0.12
2023-05-06 14:00:00,House B,58.22,0.12
2023-05-06 15:00:00,House B,71.12,0.12
2023-05-06 16:00:00,House B,52.02,0.25
2023-05-06 17:00:00,House B,64.83,0.25
2023-05-06 18:00:00,House B,70.65,0.25
2023-05-06 19:00:00,House B,67.23,0.25
2023-05-06 20:00:00,House B,53.55,0.25
2023-05-06 21:00:00,House B,70.88,0.12
2023-05-06 22:00:00,House B,33.08,0.12
2023-05-06 23:00:00,House B,37.39,0.12
2023-05-07 00:00:00,House B,47.2,0.12
2023-05-07 01:00:00,House B,37.41,0.12
2023-05-07 02:00:00,House B,37.69,0.12
2023-05-07 03:00:00,House B,41.92,0.12
2023-05-07 04:00:00,House B,37.61,0.12
2023-05-07 05:00:00,House B,44.5,0.12
2023-05-07 06:00:00,House B,46.51,0.12
2023-05-07 07:00:00,House B,45.08,0.12
2023-05-07 08:00:00,House B,54.55,0.12
2023-05-07 09:00:00,House B,49.1,0.12
2023-05-07 10:00:00,House B,58.56,0.12
2023-05-07 11:00:00,House B,69.13,0.12
2023-05-07 12:00:00,House B,63.55,0.12
2023-05-07 13:00:00,House B,48.45,0.12
2023-05-07 14:00:00,House B,53.02,0.12
2023-05-07 15:00:00,House B,41.92,0.12
2023-05-07 16:00:00,House B,55.9,0.25
2023-05-07 17:00:00,House B,62.89,0.25
2023-05-07 18:00:00,House B,61.36,0.25
2023-05-07 19:00:00,House B,69.79,0.25
2023-05-07 20:00:00,House B,62.3,0.25
2023-05-07 21:00:00,House B,74.35,0.12
2023-05-07 22:00:00,House B,32.79,0.12
2023-05-07 23:00:00,House B,40.68,0.12
2023-05-08 00:00:00,House B,56.29,0.12
2023-05-08 01:00:00,House B,47.11,0.12
2023-05-08 02:00:00,House B,61.54,0.12
